title,author,date,abstract,url
Mark Bittman Cooked Everything. Now He Wants to Change Everything.,By ＆The Ezra Klein Show',2021-03-16T09:00:05+0000,The acclaimed food writer offers a sweeping indictment of our modern food system.,https://www.nytimes.com/2021/03/16/opinion/ezra-klein-podcast-mark-bittman.html
A Meat War Is Waged Across State Lines,By Marie Fazio,2021-03-16T21:59:51+0000,"In a ceremonial effort to discourage meat consumption, the Colorado governor declared March 20 ※MeatOut Day.§ Then Nebraska＊s governor announced ※Meat on the Menu Day,§ seeking to do just the opposite.",https://www.nytimes.com/2021/03/16/us/meatout-day-colorado-nebraska.html
Crisp-Edged Tofu Straight From Your Oven,By Melissa Clark,2021-12-30T17:19:01+0000,A coating of cornstarch and oil plus a long stint in a hot oven mimics the deep fryer for this tofu sheet-pan dinner.,https://www.nytimes.com/2021/12/30/dining/crispy-tofu-dinner.html
What to Do This Weekend,By Melissa Kirsch,2021-11-12T21:00:06+0000,"Watch ※Passing,§ plan for Thanksgiving.",https://www.nytimes.com/2021/11/12/at-home/newsletter.html
This Salad Is a Party,By Emily Weinstein,2021-09-10T17:00:04+0000,"Alexa Weibel＊s chopped salad with jalape?o-ranch dressing is all excess, no restraint.",https://www.nytimes.com/2021/09/10/dining/weeknight-recipes-salad.html
Celebrating Peak Summer,By Melissa Clark,2021-08-12T16:37:26+0000,"A quick weeknight saut谷 of ripe corn, tomatoes and seared halloumi is exactly what we love about summer.",https://www.nytimes.com/2021/08/12/dining/summer-dinner-recipe.html
"Yuco, Inspired by the Yucat芍n, Opens in Greenwich Village",By Florence Fabricant,2021-06-15T17:01:31+0000,"A slice joint from Mark Iacono of Lucali, tacos with Indian-style fillings and more restaurant news and openings.",https://www.nytimes.com/2021/06/15/dining/nyc-restaurant-news.html
Three Recipe Lessons From 2021,By Tejal Rao,2021-12-23T18:00:04+0000,"Eat more seaweed, strategize with your sheet pan and cook vegetables forever.",https://www.nytimes.com/2021/12/23/dining/new-vegetarian-tips.html
I Can＊t Wait to Make This Chicken,By Emily Weinstein,2021-01-22T17:33:23+0000,"Cook Kay Chun＊s latest recipe, with squash and dates, or try sheet-pan sausage with mushrooms or cod and kimchi stew.",https://www.nytimes.com/2021/01/22/dining/weeknight-chicken-sheet-pan.html
Your New Meatball Sub,By Sam Sifton,2021-06-16T14:30:01+0000,"Go with comfort food on a Wednesday, which can mean anything from sandwiches to sweet potatoes.",https://www.nytimes.com/2021/06/16/dining/your-new-meatball-sub.html
What to Do This Weekend,By Melissa Kirsch,2021-07-16T20:00:05+0000,"Movies, musicals and crispy tofu.",https://www.nytimes.com/2021/07/16/at-home/newsletter.html
Just-Right Recipes,By Emily Weinstein,2021-05-14T16:30:04+0000,"These are the meals of the moment: glazed tofu with chile and star anise, crispy grains and halloumi, and chicken katsu.",https://www.nytimes.com/2021/05/14/dining/just-right-recipes.html
A Stew That Captures the Essence of the Sea,By Yewande Komolafe,2021-03-19T20:42:32+0000,"A vibrant seafood stew, moqueca invigorates holiday menus and everyday meals alike.",https://www.nytimes.com/2021/03/19/dining/moqueca-recipe.html
19 Recipes That Your Kids Will Actually (Maybe?) Eat,By Margaux Laskey,2021-11-10T17:01:03+0000,These flavorful and fun dishes have something for everyone.,https://www.nytimes.com/article/recipes-for-kids.html
A ＆Hippie Hindu＊ Wedding for a Cosmic Match,By Jenny Block,2021-08-27T09:00:17+0000,"A family- owned micro-resort in Carmel, Calif., was the setting for Angela Braren and Gauri Manglik＊s blended celebration complete with rainbow veggie tacos.",https://www.nytimes.com/2021/08/27/style/angela-braren-gauri-manglik-wedding.html
The 17 Best Recipes Our Food Staff Cooked Last Month,By Nikita Richardson,2021-05-05T15:57:33+0000,"In April, we felt inspired to try new recipes and to safely gather with family and friends over good food.",https://www.nytimes.com/2021/05/05/dining/best-recipes-staff-cooked.html
Chicken + Peaches = Perfection,By Emily Weinstein,2021-06-25T17:10:04+0000,"More than 1,200 five-star reviews can＊t be wrong.",https://www.nytimes.com/2021/06/25/dining/weeknight-recipes-chicken.html
What to Cook Right Now,By Sam Sifton,2021-06-21T14:30:00+0000,Make Melissa Clark＊s grilled za＊atar chicken with garlic yogurt and cilantro whether or not you have a grill.,https://www.nytimes.com/2021/06/21/dining/what-to-cook-right-now.html
Tiny Love Stories: ＆His Skin Against Mine＊,NA,2021-11-09T20:00:08+0000,"Modern Love in miniature, featuring reader-submitted stories of no more than 100 words.",https://www.nytimes.com/2021/11/09/style/tiny-modern-love-stories-his-skin-against-mine.html
3 Delicious Reasons to Quick Pickle an Onion,By Tejal Rao,2021-09-30T17:00:06+0000,This homemade condiment adds a pop of acidity to comforting vegetarian dishes.,https://www.nytimes.com/2021/09/30/dining/quick-pickled-onions.html
16 Grilling Recipes You＊ll Want to Make All Summer Long,By Margaux Laskey,2021-04-28T16:44:00+0000,"Cookouts are making a comeback, and these never-fail recipes will guarantee your best get-together yet.",https://www.nytimes.com/article/grilling-recipes.html
Could This Be the Lab-Made Dinner Party of Our Future?,By Joel Stein,2021-02-21T08:00:11+0000,"A slew of start-ups are engineering faux meats, eggs and dairy products that conjure a time when we move from farm-to-table to lab-to-table.",https://www.nytimes.com/2021/02/21/business/fake-meat-eggs-dairy-products.html
Long-Simmering Lamb for Waning Fall Days,By David Tanis,2021-10-29T22:49:08+0000,"Braised shanks, a carrot salad and a molasses ginger cake: This cozy menu from David Tanis, drawing from North Africa, is sure to warm.",https://www.nytimes.com/2021/10/29/dining/lamb-shank-recipe-carrot-salad-molasses-ginger-cake.html
5 Fresh Seder Dishes You＊ll Want to Make All the Time,By Susan Spungen,2021-03-12T21:54:20+0000,"Scaled for a smaller crowd and easy enough for weeknights, these festive Passover recipes will become part of your regular rotation.",https://www.nytimes.com/2021/03/12/dining/passover-seder-recipes.html
What to Cook This Weekend,By Sam Sifton,2021-01-08T15:30:01+0000,Hunker down with two of our most popular recipes: Molly O＊Neill＊s old-fashioned beef stew and Regina Schrambling＊s Dijon and Cognac beef stew.,https://www.nytimes.com/2021/01/08/dining/stews-what-to-cook.html
A Superb Shrimp Stew,By Emily Weinstein,2021-11-19T18:00:04+0000,Vallery Lomas＊s spicy shrimp Creole delivers weekend depth of flavor in a fraction of the time.,https://www.nytimes.com/2021/11/19/dining/shrimp-stew-weeknight-recipe.html
What to Cook This Week,By Sam Sifton,2021-04-11T14:30:01+0000,"Yewande Komolafe has a fine recipe for kunun gyada, a warmly spiced West African porridge of rice and peanuts that＊s also a versatile meal.",https://www.nytimes.com/2021/04/11/dining/what-to-cook-this-week.html
What to Do This Weekend,By Melissa Kirsch,2021-10-08T20:00:05+0000,＆Squid Game＊ and loaf cake.,https://www.nytimes.com/2021/10/08/at-home/newsletter.html
What to Cook This Weekend,By Sam Sifton,2021-05-14T14:30:00+0000,"Dabble in short ribs with a variety of condiments by way of Texas, or try your hand at meatless gumbo with a distinct Louisiana flavor.",https://www.nytimes.com/2021/05/14/dining/what-to-cook-this-weekend.html
When Is a ＆Majority＊ Not Actually a Majority?,By Jamelle Bouie,2021-10-02T13:43:14+0000,The problem of the "constitutional majority" in American politics.,https://www.nytimes.com/2021/10/02/opinion/politics-constitution.html
What to Do This Weekend,By Melissa Kirsch,2021-08-27T20:00:07+0000,Catch up on ※The Other Two.§ Don＊t cook.,https://www.nytimes.com/2021/08/27/at-home/newsletter.html
Tomato Time!,By Tejal Rao,2021-08-07T17:00:03+0000,"Whether you toss them with chickpeas, feta and a beautifully crunchy topping, or grate them for paneer con tomate, these recipes will put them to good use.",https://www.nytimes.com/2021/08/07/dining/tomato-time.html
What to Cook This Weekend,By Sam Sifton,2021-01-01T15:30:01+0000,"Mapo tofu, Sicilian-style citrus salad, black bean soup: Start the year off with great eating.",https://www.nytimes.com/2021/01/01/dining/what-to-cook-this-weekend.html
People Are Coming Over,By Emily Weinstein,2021-05-21T16:50:03+0000,These gloriously unfussy meals are just as good for company as they are your family.,https://www.nytimes.com/2021/05/21/dining/weeknight-entertaining-recipes.html
What to Cook This Week,By Sam Sifton,2021-02-07T15:30:00+0000,"Make a no-recipe sausage pasta with artichokes, or start setting yourself up for the Super Bowl.",https://www.nytimes.com/2021/02/07/dining/what-to-cook-this-week.html
＆Totally Surprising and Rather Horrifying＊: Giant Tortoises Eat Baby Birds,By Jason Bittel,2021-08-23T15:00:11+0000,"For the first time, scientists in the Seychelles captured footage of one of the hulking reptiles stalking and killing a helpless chick.",https://www.nytimes.com/2021/08/23/science/tortoise-eats-bird-video.html
Say It With Carbonara,By Emily Weinstein,2021-02-12T17:30:02+0000,"You could say ※I love you§ with chocolate, but isn＊t a bacony, eggy, cheesy pasta so much better?",https://www.nytimes.com/2021/02/12/dining/weeknight-carbonara.html
Lazy Lasagna,By Margaux Laskey,2021-12-24T18:00:05+0000,Sarah Copeland＊s quick rag迄 tastes like the classic baked pasta without all the work.,https://www.nytimes.com/2021/12/24/dining/lazy-lasagna.html
Cooking With Confidence,By Sam Sifton,2021-01-27T15:30:01+0000,"You don＊t need to make sourdough to feel adept in the kitchen. Try a chicken and mushroom juk, pork chops or French onion grilled cheese sandwiches.",https://www.nytimes.com/2021/01/27/dining/cooking-with-confidence.html
"How to Celebrate Pandemic Thanksgiving, Round 2",By Spencer Bokat-Lindell,2021-11-23T23:00:05+0000,"Thanksgiving is back, but Covid hasn＊t gone away. Here＊s how to have a safer, peaceful and tasty holiday.",https://www.nytimes.com/2021/11/23/opinion/thanksgiving-covid-pandemic.html
Dancing His Way Into Her Heart,By Jenny Block,2021-08-06T09:00:10+0000,"Abigail Berger and David Frum, who first met at the University of Colorado Boulder on Saint Patrick＊s Day in 2006, honored his mother＊s memory on their wedding day.",https://www.nytimes.com/2021/08/06/style/abby-berger-david-frum-wedding.html
What to Cook This Week,By Sam Sifton,2021-05-23T14:30:00+0000,A dry run this weekend of whatever you plan to cook on Memorial Day 〞 maybe Korean beef burgers with sesame-cucumber pickles 〞 is worth the effort.,https://www.nytimes.com/2021/05/23/dining/what-to-cook-this-week.html
"Five-Star, Honey-Glazed Chicken",By Emily Weinstein,2021-11-12T18:00:03+0000,Yewande Komolafe graced us with this one-pan recipe. Don＊t miss it.,https://www.nytimes.com/2021/11/12/dining/one-pan-chicken-weeknight-recipe.html
The Babysitter Knows All,By Allegra Goodman,2021-05-11T09:00:06+0000,"In Jessica Anya Blau＊s new novel, ※Mary Jane,§ a 14-year-old receives an education from the family she works for 〞 and delivers one in return.",https://www.nytimes.com/2021/05/11/books/review/mary-jane-jessica-anya-blau.html
What to Do This Weekend,By Melissa Kirsch,2021-07-09T23:00:06+0000,Don＊t overdo your re-entry.,https://www.nytimes.com/2021/07/09/at-home/newsletter.html
＆Frightening＊ Tale of Senegalese Soldier Wins International Booker Prize,By Alex Marshall,2021-06-02T17:33:34+0000,"※At Night All Blood Is Black,§ a novel written by David Diop and translated by Anna Moschovakis, had already received rave reviews.",https://www.nytimes.com/2021/06/02/books/international-booker-prize-at-night-all-blood-is-black-david-diop.html
"Saga, From the Crown Shy Team, to Open High Above the Financial District",By Florence Fabricant,2021-08-17T15:46:45+0000,"A California ramen chain comes to the East Village, a beer garden for Oceana in Midtown, and more news.",https://www.nytimes.com/2021/08/17/dining/nyc-restaurant-news.html
What to Do This Weekend,By Melissa Kirsch,2021-12-17T21:00:09+0000,"Shop your closet, feed your fruitcake.",https://www.nytimes.com/2021/12/17/at-home/newsletter.html
"Bulgogi, Any Way You Slice It",By Eric Kim,2021-07-23T19:01:06+0000,"From its origins in ancient Korea to kitchens across the diaspora today, this staple of Korean barbecue means something different to everyone.",https://www.nytimes.com/2021/07/23/dining/bulgogi-recipes.html
How a Photographer for the Downtown Alliance Spends His Sundays,By Jane Margolies,2021-05-28T09:00:25+0000,Josh Katz is the lucky social media whiz documenting reopening efforts for the business group and poking around Lower Manhattan.,https://www.nytimes.com/2021/05/28/nyregion/how-a-photographer-for-the-downtown-alliance-spends-his-sundays.html
Your Thursday Briefing,By Melina Delkic,2021-12-01T21:04:50+0000,Omicron in California.,https://www.nytimes.com/2021/12/01/briefing/omicron-covid-peng-belarus-migrants.html
Your Thursday Briefing,By Natasha Frost,2021-09-09T03:31:50+0000,The Taliban＊s governance issues.,https://www.nytimes.com/2021/09/08/briefing/taliban-coronavirus-europe-climate.html
"Carne Mare, Andrew Carmellini＊s Italian Chophouse, Opens",By Florence Fabricant,2021-06-08T17:00:55+0000,"Peruvian flavors in East Harlem, Southern Italian in Midtown East, and more restaurant news.",https://www.nytimes.com/2021/06/08/dining/nyc-restaurant-news.html
Your Friday Briefing,By Natasha Frost,2021-06-04T03:42:09+0000,Italy＊s uneven vaccine coverage.,https://www.nytimes.com/2021/06/03/briefing/italy-vaccinations-shipping-facebook.html
New Yorkers at the Inauguration Festivities,By Troy Closson,2021-01-21T10:30:16+0000,Roles in the ceremony and related events included performing the national anthem and leading the vice president in the oath of office.,https://www.nytimes.com/2021/01/21/nyregion/new-yorkers-inauguration-day.html
Mashama Bailey＊s the Grey Sets Up Shop at Intersect by Lexus,By Florence Fabricant,2021-01-19T17:32:26+0000,"Dan Kluger＊s latest in Long Island City, Wagyu from Japan in Midtown East, and more restaurant news.",https://www.nytimes.com/2021/01/19/dining/nyc-restaurant-news.html
Your Wednesday Briefing: Omicron Restrictions,By Melina Delkic,2021-12-21T21:15:25+0000,"China aims for zero-Covid, while other nations take softer approaches.",https://www.nytimes.com/2021/12/21/briefing/asia-omicron-russia-military-tiktok-brands.html
"If Everything Smells Bad, You＊re Not Alone",By Alyson Krueger,2021-03-22T09:00:19+0000,"Parosmia, a condition that causes phantom odors and a lingering symptom of Covid-19 for some people, has been affecting relationships.",https://www.nytimes.com/2021/03/22/style/smell-covid-dating-parosmia.html
"I＊m a Former Pastor, and I Don＊t Believe in ＆Religious Exemptions＊ to Vaccine Mandates",By Curtis Chang,2021-09-06T19:00:08+0000,There is no legitimate religious basis for exemptions from vaccine mandates in any established stream of Christianity.,https://www.nytimes.com/2021/09/06/opinion/religious-exemptions-vaccine-mandates.html
Can Specific Foods or Diets Boost Your Testosterone Levels?,"By Randi Hutter Epstein, M.D",2021-11-02T09:00:16+0000,"What you eat or drink may affect levels of the male sex hormone, but whether a diet can increase libido or energy depends on many things.",https://www.nytimes.com/2021/11/02/well/male-testosterone-levels.html
The Outlook for Public Schools in N.Y.C.,By Troy Closson,2021-04-09T09:04:27+0000,The temporary closures of schools that have frustrated parents may soon become less common under new virus rules.,https://www.nytimes.com/2021/04/09/nyregion/public-schools-covid-nyc.html
＆The Empathy Diaries＊ Is a Beautiful Memoir About the Life of the Mind and the Life of the Senses,By Dwight Garner,2021-03-01T19:56:50+0000,"In her memoir, Sherry Turkle evokes her childhood in postwar Brooklyn, the intellectual atmosphere at Radcliffe and Harvard in the late 1960s and much more.",https://www.nytimes.com/2021/03/01/books/review-empathy-diaries-memoir-sherry-turkle.html
True Crime Gets Its Close-Up,By Kate Tuttle,2021-02-23T10:00:06+0000,"In ※Two Truths and a Lie,§ ※Confident Women§ and ※The Officer＊s Daughter,§ readers feel the aftershocks of felonies and malfeasances.",https://www.nytimes.com/2021/02/23/books/review/two-truths-and-a-lie-ellen-mcgarrahan.html
Your Wednesday Briefing,By Matthew Cullen,2021-08-24T21:09:16+0000,Biden sticks to his deadline on Afghan exit.,https://www.nytimes.com/2021/08/24/briefing/biden-afghanistan-naftali-bennett.html
"Angie Mar＊s Latest, Les Trois Chevaux, Opens",By Florence Fabricant,2021-07-06T16:15:26+0000,"A community-supported agriculture program puts down roots, Levantine cuisine in Chelsea, and more restaurant news.",https://www.nytimes.com/2021/07/06/dining/nyc-restaurant-news.html
Your Tuesday Briefing,By Natasha Frost,2021-08-31T04:26:46+0000,The final moments of the U.S. presence in Afghanistan.,https://www.nytimes.com/2021/08/31/briefing/afghanistan-coronavirus-ida-flooding.html
Your Tuesday Briefing: Israel Collects Data on Fourth Dose,By Melina Delkic,2021-12-27T21:01:38+0000,The studies will be watched by governments around the world.,https://www.nytimes.com/2021/12/27/briefing/israel-booster-premier-league-typhoon-rai.html
Their Film Is One of the Weirdest Prizewinners of the Year. Deal With It.,By Erik Piepenburg,2021-10-01T21:21:00+0000,"※Titane§ may follow a female killer who has sex with a car and impersonates a man＊s son, but the director and star say it＊s really about love.",https://www.nytimes.com/2021/10/01/movies/titane-julia-ducournau-agathe-rousselle.html
The New Menu at Eleven Madison Park Will Be Meatless,By Brett Anderson and Jenny Gross,2021-05-03T13:57:50+0000,"The restaurant will no longer serve meat or seafood when it reopens, Daniel Humm, the chef, said. ※The current food system is simply not sustainable, in so many ways,§ he said.",https://www.nytimes.com/2021/05/03/dining/eleven-madison-park-vegan-menu.html
13 Spring Recipes to Add to Your Cooking List,By Tanya Sichynsky,2021-03-10T10:00:30+0000,Celebrate the season＊s arrival with dishes that make the most of its best and brightest produce.,https://www.nytimes.com/article/spring-recipes.html
Keeping Hope Alive in Glasgow,By Lauren Jackson,2021-11-06T01:12:05+0000,A dispatch from the protests outside COP26.,https://www.nytimes.com/2021/11/05/podcasts/keeping-hope-alive-in-glasgow.html
Your Tuesday Briefing,By Natasha Frost,2021-10-12T03:21:07+0000,A global emissions pledge.,https://www.nytimes.com/2021/10/11/briefing/emissions-pledge-pregnancy-covid-vaccine.html
The California Recall Election Is Today. Here＊s What You Need to Know.,By Soumya Karlamangla,2021-09-14T13:07:04+0000,How to follow the results.,https://www.nytimes.com/2021/09/14/us/california-election-voter-results-today.html
Your Wednesday Briefing,By Natasha Frost,2021-07-21T03:47:43+0000,The rising Delta variant.,https://www.nytimes.com/2021/07/20/briefing/delta-wildfires-jeff-bezos-space.html
Your Thursday Briefing,By Natasha Frost,2021-07-15T04:17:59+0000,Europe＊s plan for a carbon-neutral future.,https://www.nytimes.com/2021/07/15/briefing/europe-climate-france-coronavirus.html
"Bonnie＊s, From a Win Son Chef, Opens in Williamsburg, Brooklyn",By Florence Fabricant,2021-12-07T17:56:05+0000,"A cafe in the new Irish Arts Center, Chicago-style pizza in the West Village, and more restaurant news.",https://www.nytimes.com/2021/12/07/dining/nyc-restaurant-openings.html
Our 21 Most Popular Recipes on Instagram,By Becky Hughes,2021-03-17T09:00:37+0000,The most-viewed posts on our social media accounts tell the story of what our readers cooked this past year.,https://www.nytimes.com/2021/03/17/dining/most-popular-recipes-instagram.html
Your Tuesday Briefing,By Natasha Frost,2021-10-26T02:46:36+0000,The military seizes power in Sudan.,https://www.nytimes.com/2021/10/25/briefing/sudan-coup-facebook-crisis.html
Your Wednesday Briefing,By Melina Delkic,2021-08-25T03:56:53+0000,U.S. on track to leave Afghanistan by Aug. 31.,https://www.nytimes.com/2021/08/24/briefing/afghanistan-deadline-unvaccinated-covid-fifa.html
A Future With Dangerous Warming Locked In,NA,2021-08-11T18:20:18+0000,"Some devastating impacts of climate change are now unavoidable, a leading scientific panel has warned, but there＊s still time to avoid the very worst.",https://www.nytimes.com/2021/08/11/climate/a-future-with-dangerous-warming-locked-in.html
"Covid, Kentucky, Gymnasts: Your Monday Evening Briefing",By Victoria Shannon,2021-12-13T23:01:08+0000,Here＊s what you need to know at the end of the day.,https://www.nytimes.com/2021/12/13/briefing/covid-kentucky-gymnasts-your-monday-evening-briefing.html
"For India and Pakistan, Cricket Is Never Just a Game",By Mujib Mashal,2021-10-23T09:00:10+0000,"It＊s one of the greatest rivalries in sports, when war off the field allows it 〞 a contest of national identities that will be renewed this Sunday in a World Cup match.",https://www.nytimes.com/2021/10/23/world/asia/cricket-india-pakistan.html
Your Monday Briefing,By Whet Moser,2021-08-02T03:50:20+0000,French protests over Covid passes.,https://www.nytimes.com/2021/08/01/briefing/covid-protests-olympics-iran-nuclear.html
Meet the Other Social Influencers of the Animal Kingdom,By Natalie Angier,2021-05-07T09:00:31+0000,"Culture, once considered exclusive to humans, turns out to be widespread in nature.",https://www.nytimes.com/2021/05/07/science/animals-chimps-whales-culture.html
Post-Merkel Germany May Be Shaded Green,By Steven Erlanger,2021-04-17T15:00:08+0000,Germany＊s Greens are expected to be a critical part of any new government. But these are not the Greens of old. Today it is a pragmatic party promising an assertive stance abroad.,https://www.nytimes.com/2021/04/17/world/europe/germany-green-party-merkel.html
Your Thursday Briefing,By Natasha Frost,2021-11-11T04:34:36+0000,Crisis at the E.U. border.,https://www.nytimes.com/2021/11/10/briefing/europe-border-cop26.html
A French City Dropped Meat From Kids＊ Lunches. The Nation Erupted.,By Roger Cohen,2021-03-18T09:00:25+0000,"The Green party mayor of Lyon, a gastronomic capital, introduced no-meat menus in schools. Let the anguish begin.",https://www.nytimes.com/2021/03/18/world/europe/france-lyon-school-meat.html
"Booster Shots, Germany, Britney Spears: Your Weekend Briefing",By Remy Tumin,2021-09-26T10:28:27+0000,Here＊s what you need to know about the week＊s top stories.,https://www.nytimes.com/2021/09/26/briefing/booster-shots-germany-britney-spears-your-weekend-briefing.html
"Voting Rights, Vaccines, Free Diving: Your Wednesday Evening Briefing","By Amelia Nierenberg and Jeremiah M. Bogert, Jr",2021-03-24T22:00:13+0000,Here＊s what you need to know at the end of the day.,https://www.nytimes.com/2021/03/24/briefing/voting-rights-vaccines-free-diving.html
Sourdough on Shabbat? Inside the City＊s Kosher Food Revolution,By Alyson Krueger,2021-02-26T10:00:28+0000,Young observant Jews are stretching the boundaries of traditional cuisine.,https://www.nytimes.com/2021/02/26/nyregion/sourdough-on-shabbat-inside-the-citys-kosher-food-revolution.html
Start-Ups Are Not Great for Marriages,By Lauren Oyler,2021-08-02T09:00:03+0000,New novels by Tahmima Anam and Y.Z. Chin feature women facing disadvantages in tech.,https://www.nytimes.com/2021/08/02/books/review/startup-wife-tahmima-anam-edge-case-yz-chin.html
Your Monday Briefing,By Natasha Frost,2021-04-19T04:22:16+0000,Navalny＊s doctors fear the worst.,https://www.nytimes.com/2021/04/19/briefing/navalny-afghanistan-israel-masks.html
Your Wednesday Briefing,By Melina Delkic,2021-03-09T18:49:55+0000,The Myanmar military＊s brutal practices.,https://www.nytimes.com/2021/03/09/briefing/myanmar-military-rohingya-china-vaccine-passport.html
Five Census Findings You May Have Missed,By Soumya Karlamangla,2021-08-17T12:42:44+0000,"California ranks as the second-most diverse state in the nation as its white population shrinks. Plus, San Francisco is the country＊s most childless big city.",https://www.nytimes.com/2021/08/17/us/ca-census-findings.html
Your Wednesday Briefing,By Amelia Nierenberg and Lauren McCarthy,2021-07-20T21:04:44+0000,India＊s Covid deaths could be in the millions.,https://www.nytimes.com/2021/07/20/briefing/your-wednesday-briefing.html
Your Monday Briefing,By Amelia Nierenberg,2021-06-06T20:54:00+0000,Tension in Israel ahead of key vote.,https://www.nytimes.com/2021/06/06/briefing/ambriefing-israel-coronavirus-covid-thailand-g7-biden.html
"How George Hahn, Urban Raconteur, Spends His Sundays",By Hilary Howard,2021-04-16T09:00:24+0000,"He is devoted to his dogs, his tiny apartment and most of all these days, his city.",https://www.nytimes.com/2021/04/16/nyregion/george-hahn.html
Dodgers and Giants Face Off at Oracle Park,By Conor Dougherty and Soumya Karlamangla,2021-10-08T12:59:51+0000,One of the longest and best rivalries in sports is back.,https://www.nytimes.com/2021/10/08/us/dodgers-giants-oracle-park.html
The T List: Five Things We Recommend This Week,NA,2021-03-04T14:00:12+0000,"Shiona Turini＊s beauty secrets, a boutique hotel in Oaxaca 〞 and more.",https://www.nytimes.com/2021/03/04/t-magazine/shiona-turini-beauty-oaxaca-hotel.html
"U.S. Election, Trump, Britain: Your Thursday Briefing",By Victoria Shannon,2021-01-07T04:28:55+0000,Here＊s what you need to know.,https://www.nytimes.com/2021/01/06/briefing/trump-election-senate-uk.html
Eleven Madison Park Explores the Plant Kingdom＊s Uncanny Valley,By Pete Wells,2021-09-28T15:31:35+0000,"Now vegan, Daniel Humm＊s acclaimed restaurant does strange things to vegetables.",https://www.nytimes.com/2021/09/28/dining/eleven-madison-park-restaurant-review-plant-based.html
The G.O.P. and Public Opinion,By David Leonhardt,2021-02-15T11:12:35+0000,And what else you need to know today.,https://www.nytimes.com/2021/02/15/briefing/winter-storm-president-biden-meghan-markle-pregnant.html
Omicron Mobilization,By David Leonhardt,2021-12-21T11:26:55+0000,The U.S. is behind on the variant. President Biden offers his plan today.,https://www.nytimes.com/2021/12/21/briefing/omicron-mobilization-spread-us-cases-dominant.html
A Wealth Tax,By David Leonhardt,2021-10-28T10:16:05+0000,What are the pluses and minuses?,https://www.nytimes.com/2021/10/28/briefing/wealth-tax-spending-bill-manchin.html
The Mushy Middle,By David Leonhardt,2021-10-27T10:30:13+0000,We look at public opinion about abortion in Texas.,https://www.nytimes.com/2021/10/27/briefing/abortion-texas-roe-v-wade.html
23 Easy Tomato Recipes for Summer,By Tanya Sichynsky and Alexa Weibel,2021-07-21T18:18:08+0000,"Let the indisputable season＊s star shine in a simple sauce, pasta, salad or beyond, with any of these delicious dishes.",https://www.nytimes.com/article/tomato-recipes-summer.html
16 Slow Cooker Recipes That You Can Prep and Forget,By Margaux Laskey,2021-10-13T09:00:27+0000,These dishes require a little fuss now for a big payoff later.,https://www.nytimes.com/article/best-slow-cooker-recipes.html
Hopeful News on Delta,By David Leonhardt,2021-07-15T10:24:33+0000,The Delta variant is more contagious. It does not appear to be more severe.,https://www.nytimes.com/2021/07/15/briefing/delta-variant-spread-contagious.html
A Wealth Tax,By David Leonhardt,2021-10-28T10:16:05+0000,What are the pluses and minuses?,https://www.nytimes.com/2021/10/28/briefing/wealth-tax-spending-bill-manchin.html
The Mushy Middle,By David Leonhardt,2021-10-27T10:30:13+0000,We look at public opinion about abortion in Texas.,https://www.nytimes.com/2021/10/27/briefing/abortion-texas-roe-v-wade.html
23 Easy Tomato Recipes for Summer,By Tanya Sichynsky and Alexa Weibel,2021-07-21T18:18:08+0000,"Let the indisputable season＊s star shine in a simple sauce, pasta, salad or beyond, with any of these delicious dishes.",https://www.nytimes.com/article/tomato-recipes-summer.html
"Wau, From the Laut Chef, Opens on the Upper West Side",By Florence Fabricant,2021-09-14T17:24:46+0000,Coco Pazzo moves to the former Giorgione space; Le Coq Rico becomes La Rotisserie; and more restaurant news.,https://www.nytimes.com/2021/09/14/dining/nyc-restaurant-news.html
It＊s Dinner Time on the Space Station. Lobster or Beef Bourguignon?,By Kenneth Chang,2021-04-22T19:40:32+0000,Earth＊s gastronomical delights are being adapted to life in orbit.,https://www.nytimes.com/2021/04/22/science/astronauts-food-space-station.html
"Massages for Men, Doubleheaders for Women",By David Leonhardt,2021-06-04T10:29:07+0000,We look at the differences between men＊s and women＊s college sports.,https://www.nytimes.com/2021/06/04/briefing/college-sports-gender-inequality.html
The Left＊s Vaccine Problem,By David Leonhardt,2021-02-05T11:21:23+0000,And what else you need to know today.,https://www.nytimes.com/2021/02/05/briefing/marjorie-taylor-greene-uk-vaccine-biden-stimulus.html
The Filibuster Fight,By David Leonhardt,2021-01-27T11:32:03+0000,And what else you need to know today.,https://www.nytimes.com/2021/01/27/briefing/vaccines-trump-impeachment-trial-hong-kong.html
Can Policing Change?,By David Leonhardt,2021-04-20T10:29:19+0000,"As the Derek Chauvin trial heads to the jury, a look at attempts to improve policing.",https://www.nytimes.com/2021/04/20/briefing/walter-mondale-vice-president-rwanda-genocide.html
"Devoted to the Deaf, Did Alexander Graham Bell Do More Harm Than Good?",By Andrew Solomon,2021-04-06T09:00:08+0000,"Katie Booth＆s new biography, ※The Invention of Miracles,§ argues that the inventor＊s view of deafness as a deficit to be cured by oralism has had a long, destructive influence on deaf culture.",https://www.nytimes.com/2021/04/06/books/review/the-invention-of-miracles-katie-booth.html
